produit_id,produit_nom,categorie,mois,annee,quantite_totale,revenu_total,profit_total
FUR-CH-10000229,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Furniture,6,2013,2,379.372,-119.2312
FUR-CH-10000309,Global Comet Stacking Arm Chair,Furniture,1,2014,3,887.271,-63.3765
FUR-CH-10000309,Global Comet Stacking Arm Chair,Furniture,9,2012,4,1690.04,422.51
FUR-CH-10000309,Global Comet Stacking Arm Chair,Furniture,9,2013,3,887.271,-63.3765
FUR-CH-10000309,Global Comet Stacking Arm Chair,Furniture,4,2012,3,1267.53,316.8825
FUR-CH-10000309,Global Comet Stacking Arm Chair,Furniture,3,2013,4,1352.032,84.502
FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,Furniture,11,2014,5,400.356,18.197999999999997
FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,Furniture,3,2014,1,90.99,14.5584
FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,Furniture,1,2011,6,545.94,87.3504
FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,Furniture,3,2011,3,218.376,-10.9188
FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,Furniture,6,2013,3,191.079,-38.2158
FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,Furniture,11,2012,4,327.564,21.8376
FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,Furniture,10,2012,12,873.504,-43.675200000000004
FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,11,2014,6,1366.288,341.572
FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,9,2011,8,1561.472,195.184
FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,6,2011,5,853.93,0.0
FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,4,2013,9,1976.2379999999998,439.164
FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,6,2014,2,487.96,146.388
FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,12,2013,9,2122.6259999999997,585.552
FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,11,2013,12,2269.014,219.582
FUR-CH-10000513,High-Back Leather Manager's Chair,Furniture,4,2012,8,831.936,-114.3912
FUR-CH-10000513,High-Back Leather Manager's Chair,Furniture,11,2013,2,207.984,-28.5978
FUR-CH-10000513,High-Back Leather Manager's Chair,Furniture,12,2013,3,389.97,35.0973
FUR-CH-10000513,High-Back Leather Manager's Chair,Furniture,5,2014,2,181.986,-54.5958
FUR-CH-10000513,High-Back Leather Manager's Chair,Furniture,12,2011,14,1819.86,163.7874
FUR-CH-10000513,High-Back Leather Manager's Chair,Furniture,9,2013,5,454.965,-136.4895
FUR-CH-10000513,High-Back Leather Manager's Chair,Furniture,1,2012,2,181.986,-54.5958
FUR-CH-10000513,High-Back Leather Manager's Chair,Furniture,10,2012,3,389.97,35.0973
FUR-CH-10000513,High-Back Leather Manager's Chair,Furniture,7,2014,3,311.976,-42.8967
FUR-CH-10000553,"Metal Folding Chairs, Beige, 4/Carton",Furniture,10,2013,14,427.644,80.7772
FUR-CH-10000553,"Metal Folding Chairs, Beige, 4/Carton",Furniture,9,2012,2,47.516,-2.0364
FUR-CH-10000553,"Metal Folding Chairs, Beige, 4/Carton",Furniture,10,2014,5,142.548,18.667
FUR-CH-10000553,"Metal Folding Chairs, Beige, 4/Carton",Furniture,7,2011,2,67.88,18.3276
FUR-CH-10000595,Safco Contoured Stacking Chairs,Furniture,12,2011,3,572.16,35.76
FUR-CH-10000595,Safco Contoured Stacking Chairs,Furniture,6,2014,4,858.24,143.04
FUR-CH-10000595,Safco Contoured Stacking Chairs,Furniture,11,2011,2,381.44,23.84
FUR-CH-10000595,Safco Contoured Stacking Chairs,Furniture,11,2012,7,1478.08,226.48
FUR-CH-10000595,Safco Contoured Stacking Chairs,Furniture,7,2012,9,1931.04,321.84
FUR-CH-10000595,Safco Contoured Stacking Chairs,Furniture,5,2014,2,476.8,119.2
FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",Furniture,9,2012,2,271.764,60.392
FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",Furniture,11,2011,5,603.92,75.49
FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",Furniture,7,2013,5,528.43,0.0
FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",Furniture,3,2014,2,271.764,60.392
FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",Furniture,9,2014,4,603.92,181.176
FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",Furniture,6,2014,2,301.96,90.588
FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",Furniture,9,2013,4,483.136,60.392
FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",Furniture,7,2014,3,362.352,45.294
FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",Furniture,3,2013,5,528.43,0.0
FUR-CH-10000749,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Furniture,10,2014,4,579.136,-28.9568
FUR-CH-10000749,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Furniture,10,2011,9,1628.82,260.6112
FUR-CH-10000785,Global Ergonomic Managers Chair,Furniture,9,2014,7,1212.566,275.0896
FUR-CH-10000785,Global Ergonomic Managers Chair,Furniture,11,2013,3,380.058,-21.7176
FUR-CH-10000785,Global Ergonomic Managers Chair,Furniture,7,2013,2,253.372,-14.4784
FUR-CH-10000785,Global Ergonomic Managers Chair,Furniture,1,2013,7,1013.488,76.0116
FUR-CH-10000785,Global Ergonomic Managers Chair,Furniture,12,2012,3,542.94,141.1644
FUR-CH-10000785,Global Ergonomic Managers Chair,Furniture,9,2012,3,542.94,141.1644
FUR-CH-10000785,Global Ergonomic Managers Chair,Furniture,11,2014,6,977.292,173.7408
FUR-CH-10000785,Global Ergonomic Managers Chair,Furniture,8,2012,1,144.784,10.8588
FUR-CH-10000785,Global Ergonomic Managers Chair,Furniture,3,2014,1,180.98,47.0548
FUR-CH-10000785,Global Ergonomic Managers Chair,Furniture,6,2014,6,760.116,-43.4352
FUR-CH-10000847,Global Executive Mid-Back Manager's Chair,Furniture,12,2013,3,698.352,52.3764
FUR-CH-10000847,Global Executive Mid-Back Manager's Chair,Furniture,10,2013,1,290.98,75.6548
FUR-CH-10000847,Global Executive Mid-Back Manager's Chair,Furniture,6,2014,3,698.352,52.3764
FUR-CH-10000847,Global Executive Mid-Back Manager's Chair,Furniture,11,2011,3,611.058,-34.9176
FUR-CH-10000847,Global Executive Mid-Back Manager's Chair,Furniture,12,2014,3,872.94,226.9644
FUR-CH-10000847,Global Executive Mid-Back Manager's Chair,Furniture,4,2013,5,1454.9,378.274
FUR-CH-10000863,Novimex Swivel Fabric Task Chair,Furniture,5,2012,4,422.744,-114.7448
FUR-CH-10000863,Novimex Swivel Fabric Task Chair,Furniture,5,2014,2,301.96,33.2156
FUR-CH-10000863,Novimex Swivel Fabric Task Chair,Furniture,1,2014,1,120.784,-13.5882
FUR-CH-10000863,Novimex Swivel Fabric Task Chair,Furniture,11,2013,2,301.96,33.2156
FUR-CH-10000863,Novimex Swivel Fabric Task Chair,Furniture,11,2011,5,603.92,-67.941
FUR-CH-10000863,Novimex Swivel Fabric Task Chair,Furniture,3,2011,6,634.116,-172.1172
FUR-CH-10000863,Novimex Swivel Fabric Task Chair,Furniture,3,2013,5,528.43,-143.431
FUR-CH-10000988,Hon Olson Stacker Stools,Furniture,9,2012,10,1408.1,394.268
FUR-CH-10000988,Hon Olson Stacker Stools,Furniture,8,2013,2,225.296,22.5296
FUR-CH-10000988,Hon Olson Stacker Stools,Furniture,11,2013,5,492.835,-14.081
FUR-CH-10000988,Hon Olson Stacker Stools,Furniture,9,2011,7,887.103,177.4206
FUR-CH-10000988,Hon Olson Stacker Stools,Furniture,7,2014,2,225.296,22.5296
FUR-CH-10000988,Hon Olson Stacker Stools,Furniture,9,2013,5,563.24,56.324
FUR-CH-10000988,Hon Olson Stacker Stools,Furniture,5,2011,2,225.296,22.5296
FUR-CH-10000988,Hon Olson Stacker Stools,Furniture,7,2013,1,140.81,39.4268
FUR-CH-10000988,Hon Olson Stacker Stools,Furniture,11,2011,1,112.648,11.2648
FUR-CH-10000988,Hon Olson Stacker Stools,Furniture,12,2011,9,1013.832,101.3832
FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",Furniture,3,2012,7,383.607,63.9345
FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",Furniture,4,2012,5,213.115,-15.2225
FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",Furniture,9,2013,4,193.026,11.1068
FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",Furniture,5,2011,3,127.869,-9.1335
FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",Furniture,6,2013,2,85.246,-6.089
FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",Furniture,10,2013,4,194.848,12.178
FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",Furniture,12,2011,6,292.272,18.267
FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",Furniture,12,2014,5,304.45,76.1125
FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",Furniture,12,2013,2,81.424,-9.1602
FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",Furniture,5,2014,3,106.869,-29.0073
FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",Furniture,2,2011,1,60.89,15.2225
FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",Furniture,11,2013,2,81.424,-9.1602
FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",Furniture,7,2014,7,316.98400000000004,-1.5622999999999987
FUR-CH-10001190,Global Deluxe High-Back Office Chair in Storm,Furniture,1,2013,4,435.168,-59.8356
FUR-CH-10001190,Global Deluxe High-Back Office Chair in Storm,Furniture,10,2014,4,435.168,-59.8356
FUR-CH-10001190,Global Deluxe High-Back Office Chair in Storm,Furniture,11,2013,2,217.584,-29.9178
FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,Furniture,9,2013,4,1502.94,0.0
FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,Furniture,7,2011,2,801.568,50.098
FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,Furniture,5,2013,2,801.568,50.098
FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,Furniture,12,2012,5,2003.92,125.245
FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,Furniture,11,2013,4,1603.136,100.196
FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,Furniture,8,2013,4,1603.136,100.196
FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,Furniture,11,2014,6,2404.704,150.294
FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,Furniture,9,2014,5,2254.41,375.735
FUR-CH-10001270,Harbour Creations Steel Folding Chair,Furniture,11,2012,3,207.0,25.875
FUR-CH-10001270,Harbour Creations Steel Folding Chair,Furniture,12,2012,7,422.625,0.0
FUR-CH-10001270,Harbour Creations Steel Folding Chair,Furniture,12,2014,3,258.75,77.625
FUR-CH-10001270,Harbour Creations Steel Folding Chair,Furniture,3,2011,6,362.25,0.0
FUR-CH-10001270,Harbour Creations Steel Folding Chair,Furniture,2,2013,4,241.5,0.0
FUR-CH-10001270,Harbour Creations Steel Folding Chair,Furniture,9,2012,6,517.5,155.25
FUR-CH-10001270,Harbour Creations Steel Folding Chair,Furniture,12,2013,2,172.5,51.75
FUR-CH-10001270,Harbour Creations Steel Folding Chair,Furniture,5,2014,3,207.0,25.875
FUR-CH-10001394,Global Leather Executive Chair,Furniture,9,2011,2,631.782,140.396
FUR-CH-10001394,Global Leather Executive Chair,Furniture,12,2014,3,842.376,105.297
FUR-CH-10001394,Global Leather Executive Chair,Furniture,4,2011,2,561.584,70.198
FUR-CH-10001394,Global Leather Executive Chair,Furniture,9,2013,2,631.782,140.396
FUR-CH-10001394,Global Leather Executive Chair,Furniture,11,2013,6,1684.752,210.594
FUR-CH-10001394,Global Leather Executive Chair,Furniture,6,2011,5,1228.465,0.0
FUR-CH-10001394,Global Leather Executive Chair,Furniture,6,2014,1,280.792,35.099
FUR-CH-10001482,Office Star - Mesh Screen back chair with Vinyl seat,Furniture,5,2014,8,772.7819999999999,-159.7956
FUR-CH-10001482,Office Star - Mesh Screen back chair with Vinyl seat,Furniture,11,2011,3,392.94,43.2234
FUR-CH-10001482,Office Star - Mesh Screen back chair with Vinyl seat,Furniture,11,2014,2,209.568,-23.5764
FUR-CH-10001482,Office Star - Mesh Screen back chair with Vinyl seat,Furniture,3,2011,3,314.352,-35.3646
FUR-CH-10001482,Office Star - Mesh Screen back chair with Vinyl seat,Furniture,10,2012,3,392.94,43.2234
FUR-CH-10001482,Office Star - Mesh Screen back chair with Vinyl seat,Furniture,6,2012,1,117.882,1.3098
FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,Furniture,9,2012,1,102.582,6.8388
FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,Furniture,11,2012,2,205.164,13.6776
FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,Furniture,4,2013,7,638.288,-31.9144
FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,Furniture,6,2014,3,273.552,-13.6776
FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,Furniture,2,2013,2,227.96,36.4736
FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,Furniture,10,2014,3,239.358,-47.8716
FUR-CH-10001708,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Furniture,6,2012,2,197.372,-25.3764
FUR-CH-10001708,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Furniture,2,2012,9,1268.82,266.4522
FUR-CH-10001708,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Furniture,12,2014,9,1141.938,139.5702
FUR-CH-10001708,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Furniture,12,2013,5,563.92,7.049
FUR-CH-10001708,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Furniture,11,2012,2,225.568,2.8196
FUR-CH-10001708,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Furniture,7,2013,2,253.764,31.0156
FUR-CH-10001708,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Furniture,12,2011,3,338.352,4.2294
FUR-CH-10001714,"Global Leather & Oak Executive Chair, Burgundy",Furniture,11,2014,2,241.424,-36.2136
FUR-CH-10001714,"Global Leather & Oak Executive Chair, Burgundy",Furniture,11,2011,1,120.712,-18.1068
FUR-CH-10001714,"Global Leather & Oak Executive Chair, Burgundy",Furniture,3,2014,2,211.246,-66.3916
FUR-CH-10001714,"Global Leather & Oak Executive Chair, Burgundy",Furniture,10,2012,3,362.136,-54.3204
FUR-CH-10001714,"Global Leather & Oak Executive Chair, Burgundy",Furniture,12,2013,5,754.45,60.356
FUR-CH-10001797,"Safco Chair Connectors, 6/Carton",Furniture,11,2011,2,69.264,14.6224
FUR-CH-10001797,"Safco Chair Connectors, 6/Carton",Furniture,12,2014,7,188.552,-2.6936
FUR-CH-10001797,"Safco Chair Connectors, 6/Carton",Furniture,8,2011,13,500.24,145.0696
FUR-CH-10001797,"Safco Chair Connectors, 6/Carton",Furniture,7,2011,4,123.136,13.8528
FUR-CH-10001802,Hon Every-Day Chair Series Swivel Task Chairs,Furniture,10,2013,4,387.136,4.8392
FUR-CH-10001802,Hon Every-Day Chair Series Swivel Task Chairs,Furniture,2,2013,3,326.646,39.9234
FUR-CH-10001802,Hon Every-Day Chair Series Swivel Task Chairs,Furniture,10,2014,3,254.058,-32.6646
FUR-CH-10001854,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Furniture,12,2011,13,4211.76,744.0776000000001
FUR-CH-10001854,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Furniture,12,2014,2,701.96,168.4704
FUR-CH-10001854,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Furniture,11,2013,5,1403.92,70.196
FUR-CH-10001854,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Furniture,11,2014,2,701.96,168.4704
FUR-CH-10001854,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Furniture,9,2013,1,350.98,84.2352
FUR-CH-10001854,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Furniture,7,2012,2,561.568,28.0784
FUR-CH-10001854,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Furniture,10,2012,3,842.352,42.1176
FUR-CH-10001891,Global Deluxe Office Fabric Chairs,Furniture,12,2011,3,230.352,20.1558
FUR-CH-10001891,Global Deluxe Office Fabric Chairs,Furniture,11,2014,4,307.136,26.8744
FUR-CH-10001891,Global Deluxe Office Fabric Chairs,Furniture,11,2012,3,230.352,20.1558
FUR-CH-10001891,Global Deluxe Office Fabric Chairs,Furniture,6,2014,2,172.764,32.6332
FUR-CH-10001891,Global Deluxe Office Fabric Chairs,Furniture,10,2012,3,287.94,77.7438
FUR-CH-10001891,Global Deluxe Office Fabric Chairs,Furniture,4,2012,2,191.96,51.8292
FUR-CH-10001973,Office Star Flex Back Scooter Chair with White Frame,Furniture,11,2011,2,155.372,-35.5136
FUR-CH-10001973,Office Star Flex Back Scooter Chair with White Frame,Furniture,9,2012,2,199.764,8.8784
FUR-CH-10001973,Office Star Flex Back Scooter Chair with White Frame,Furniture,11,2014,5,388.43,-88.78399999999999
FUR-CH-10001973,Office Star Flex Back Scooter Chair with White Frame,Furniture,8,2013,6,532.704,-39.9528
FUR-CH-10001973,Office Star Flex Back Scooter Chair with White Frame,Furniture,8,2012,1,110.98,15.5372
FUR-CH-10001973,Office Star Flex Back Scooter Chair with White Frame,Furniture,5,2013,5,388.43,-88.784
FUR-CH-10002017,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,Furniture,8,2014,4,74.592,-2.1312
FUR-CH-10002017,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,Furniture,4,2012,3,63.936,6.3936
FUR-CH-10002017,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,Furniture,5,2014,3,69.26400000000001,11.7216
FUR-CH-10002017,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,Furniture,11,2011,2,37.296,-1.0656
FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall,Furniture,1,2012,5,2803.92,0.0
FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall,Furniture,4,2013,2,1121.568,0.0
FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall,Furniture,8,2014,9,4416.174,-630.882
FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall,Furniture,7,2011,2,981.372,-140.196
FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall,Furniture,5,2014,5,2803.92,0.0
FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall,Furniture,9,2011,6,3785.292,420.588
FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall,Furniture,10,2012,5,2453.43,-350.49
FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall,Furniture,5,2013,5,3504.9,700.98
FUR-CH-10002044,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Furniture,12,2012,3,275.058,-90.3762
FUR-CH-10002044,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Furniture,1,2014,4,419.136,-68.1096
FUR-CH-10002073,Hon Olson Stacker Chairs,Furniture,8,2014,2,423.648,47.6604
FUR-CH-10002073,Hon Olson Stacker Chairs,Furniture,9,2013,4,1059.12,307.1448
FUR-CH-10002073,Hon Olson Stacker Chairs,Furniture,11,2012,16,3945.222,937.3212000000001
FUR-CH-10002084,Hon Mobius Operator's Chair,Furniture,5,2013,4,442.764,59.0352
FUR-CH-10002084,Hon Mobius Operator's Chair,Furniture,9,2013,3,368.97,81.1734
FUR-CH-10002084,Hon Mobius Operator's Chair,Furniture,7,2014,6,664.146,88.5528
FUR-CH-10002084,Hon Mobius Operator's Chair,Furniture,11,2013,3,368.97,81.1734
FUR-CH-10002084,Hon Mobius Operator's Chair,Furniture,3,2012,7,860.93,189.4046
FUR-CH-10002126,Hon Deluxe Fabric Upholstered Stacking Chairs,Furniture,7,2011,3,512.358,-14.6388
FUR-CH-10002126,Hon Deluxe Fabric Upholstered Stacking Chairs,Furniture,11,2014,5,853.93,-24.398
FUR-CH-10002126,Hon Deluxe Fabric Upholstered Stacking Chairs,Furniture,8,2013,6,1024.716,-29.2776
FUR-CH-10002126,Hon Deluxe Fabric Upholstered Stacking Chairs,Furniture,7,2013,1,195.184,19.5184
FUR-CH-10002304,"Global Stack Chair without Arms, Black",Furniture,7,2012,6,155.88,38.97
FUR-CH-10002304,"Global Stack Chair without Arms, Black",Furniture,9,2013,4,83.136,5.196
FUR-CH-10002304,"Global Stack Chair without Arms, Black",Furniture,4,2013,2,41.568,2.598
FUR-CH-10002304,"Global Stack Chair without Arms, Black",Furniture,5,2013,9,187.056,11.691
FUR-CH-10002304,"Global Stack Chair without Arms, Black",Furniture,10,2014,14,254.604,-18.186
FUR-CH-10002304,"Global Stack Chair without Arms, Black",Furniture,4,2011,2,51.96,12.99
FUR-CH-10002304,"Global Stack Chair without Arms, Black",Furniture,3,2011,7,127.302,-9.093
FUR-CH-10002317,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,Furniture,8,2014,1,207.184,25.898
FUR-CH-10002320,Hon Pagoda Stacking Chairs,Furniture,5,2012,8,2567.84,770.352
FUR-CH-10002320,Hon Pagoda Stacking Chairs,Furniture,10,2011,5,1604.9,481.47
FUR-CH-10002320,Hon Pagoda Stacking Chairs,Furniture,5,2011,1,256.784,32.098
FUR-CH-10002320,Hon Pagoda Stacking Chairs,Furniture,9,2014,8,2054.272,256.784
FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Furniture,1,2011,3,1067.94,224.2674
FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Furniture,9,2013,3,747.558,-96.1146
FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Furniture,9,2014,2,569.568,7.1196
FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Furniture,7,2013,3,854.352,10.6794
FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Furniture,12,2013,8,2563.056,313.2624
FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Furniture,8,2014,5,1779.9,373.779
FUR-CH-10002335,Hon GuestStacker Chair,Furniture,8,2012,3,544.008,40.8006
FUR-CH-10002335,Hon GuestStacker Chair,Furniture,11,2013,2,408.006,72.5344
